n,q,p_in,p_out,1,2,3,4,5
45,3,0.76,0.0025125628140703,0.6444,0.6444,0.6667,0.6444,0.6889
45,3,0.77,0.0025125628140703,0.6889,0.4222,0.6444,0.7556,1.0
45,3,0.78,0.0025125628140703,0.3556,1.0,0.6889,0.7778,0.8
45,3,0.79,0.0025125628140703,0.6667,0.4222,0.6667,0.6,0.6889
45,3,0.8,0.0025125628140703,0.3556,0.6889,0.3778,0.6444,0.6444
45,3,0.81,0.0025125628140703,0.6444,0.6444,0.7111,0.4889,1.0
45,3,0.82,0.0025125628140703,0.6889,0.9778,0.7556,1.0,0.6444
45,3,0.83,0.0025125628140703,0.8,0.6889,0.3556,0.7333,0.6444
45,3,0.84,0.0025125628140703,0.6889,0.6889,1.0,0.6222,0.8
45,3,0.85,0.0025125628140703,0.7333,0.7556,0.9778,0.7556,0.7111
45,3,0.86,0.0025125628140703,1.0,0.7111,1.0,1.0,0.8444
45,3,0.87,0.0025125628140703,1.0,0.4667,0.6,0.7778,0.6667
45,3,0.88,0.0025125628140703,0.6667,0.6667,0.4222,0.6889,0.7778
45,3,0.89,0.0025125628140703,0.7111,0.7556,0.7333,0.7333,0.4
45,3,0.9,0.0025125628140703,0.7333,0.7556,0.7333,0.7111,0.7111
45,3,0.91,0.0025125628140703,1.0,0.6444,1.0,1.0,0.8
45,3,0.92,0.0025125628140703,0.7111,0.6667,1.0,0.6444,0.6667
45,3,0.93,0.0025125628140703,0.6667,0.7111,0.4889,0.6444,0.6667
45,3,0.94,0.0025125628140703,0.7333,1.0,1.0,0.3778,0.8
45,3,0.95,0.0025125628140703,0.6667,0.7333,0.7556,1.0,0.7111
45,3,0.96,0.0025125628140703,1.0,0.7333,0.6444,1.0,0.6889
45,3,0.97,0.0025125628140703,0.7111,0.6889,1.0,0.6667,1.0
45,3,0.98,0.0025125628140703,0.4444,0.6667,0.6889,0.7111,1.0
45,3,0.99,0.0025125628140703,0.7111,0.7556,1.0,0.9778,0.7556
45,3,1.0,0.0025125628140703,0.7111,0.6444,0.7333,0.6667,1.0
60,4,0.01,0.0025125628140703,0.3667,0.35,0.3333,0.3833,0.4
60,4,0.02,0.0025125628140703,0.35,0.4167,0.4333,0.35,0.3667
60,4,0.03,0.0025125628140703,0.4,0.4167,0.4333,0.5333,0.4
60,4,0.04,0.0025125628140703,0.4833,0.4167,0.4667,0.4,0.3833
60,4,0.05,0.0025125628140703,0.4,0.45,0.5,0.4167,0.4
60,4,0.06,0.0025125628140703,0.5167,0.4,0.5,0.45,0.6
60,4,0.07,0.0025125628140703,0.45,0.5,0.4667,0.4333,0.5333
60,4,0.08,0.0025125628140703,0.5,0.3667,0.55,0.4667,0.5167
60,4,0.09,0.0025125628140703,0.4333,0.55,0.5167,0.3833,0.4667
60,4,0.1,0.0025125628140703,0.5,0.5,0.55,0.55,0.3833
60,4,0.11,0.0025125628140703,0.4667,0.5,0.4167,0.5667,0.35
60,4,0.12,0.0025125628140703,0.45,0.5667,0.4333,0.55,0.4167
60,4,0.13,0.0025125628140703,0.5167,0.8333,0.4,0.4,0.4167
60,4,0.14,0.0025125628140703,0.4667,0.5,0.5167,0.5,0.3833
60,4,0.15,0.0025125628140703,0.4333,0.45,0.6,0.6167,0.4667
60,4,0.16,0.0025125628140703,0.7667,0.4833,0.3667,0.3333,0.3833
60,4,0.17,0.0025125628140703,0.4667,0.5833,0.4667,0.4,0.4667
60,4,0.18,0.0025125628140703,0.5667,0.5,0.5,0.6333,0.3167
60,4,0.19,0.0025125628140703,0.5167,0.7833,0.6667,0.35,0.45
60,4,0.2,0.0025125628140703,0.5833,0.6667,0.6,0.3,0.5833
