n,q,p_in,p_out,Glauber,Glauber_STD,Metropolis,Metropolis_STD,Average,Average_STD
40,2,0.249,0.001001001001001001,0.6625,0.22499999999999998,0.8275,0.44999999999999996,0.8675,0.42500000000000004
40,2,0.25,0.001001001001001001,0.665,0.375,0.7750000000000001,0.475,0.7300000000000002,0.475
40,2,0.251,0.001001001001001001,0.65,0.375,0.5750000000000001,0.15000000000000002,0.7474999999999999,0.475
40,2,0.252,0.001001001001001001,0.6500000000000001,0.32499999999999996,0.8125,0.44999999999999996,0.805,0.44999999999999996
40,2,0.253,0.001001001001001001,0.615,0.19999999999999996,0.7375,0.5,0.7775,0.475
40,2,0.254,0.001001001001001001,0.66,0.35,0.8800000000000001,0.5,0.7499999999999999,0.44999999999999996
40,2,0.255,0.001001001001001001,0.6675,0.32499999999999996,0.7999999999999999,0.475,0.7424999999999999,0.475
40,2,0.256,0.001001001001001001,0.6799999999999999,0.29999999999999993,0.8099999999999999,0.5,0.6849999999999999,0.5
40,2,0.257,0.001001001001001001,0.63,0.35,0.7024999999999999,0.5,0.6799999999999999,0.44999999999999996
40,2,0.258,0.001001001001001001,0.6525,0.25,0.74,0.475,0.7,0.475
40,2,0.259,0.001001001001001001,0.655,0.29999999999999993,0.8174999999999999,0.475,0.7325,0.475
40,2,0.26,0.001001001001001001,0.675,0.32499999999999996,0.735,0.5,0.72,0.5
40,2,0.261,0.001001001001001001,0.665,0.2749999999999999,0.785,0.475,0.765,0.5
40,2,0.262,0.001001001001001001,0.6625,0.32499999999999996,0.7550000000000001,0.475,0.6925,0.5
40,2,0.263,0.001001001001001001,0.6575,0.32499999999999996,0.875,0.42500000000000004,0.8350000000000002,0.475
40,2,0.264,0.001001001001001001,0.6725,0.35,0.875,0.475,0.755,0.475
40,2,0.265,0.001001001001001001,0.7424999999999999,0.30000000000000004,0.765,0.5,0.6975,0.5
40,2,0.266,0.001001001001001001,0.665,0.375,0.8150000000000001,0.44999999999999996,0.675,0.5
40,2,0.267,0.001001001001001001,0.7,0.375,0.785,0.475,0.7625,0.5
40,2,0.268,0.001001001001001001,0.6775,0.32499999999999996,0.8025,0.475,0.7100000000000001,0.5
40,2,0.269,0.001001001001001001,0.6525000000000001,0.275,0.76,0.475,0.68,0.5
40,2,0.27,0.001001001001001001,0.6825000000000001,0.32499999999999996,0.775,0.475,0.6975,0.475
40,2,0.271,0.001001001001001001,0.6975,0.29999999999999993,0.725,0.5,0.8,0.475
40,2,0.272,0.001001001001001001,0.6875,0.32499999999999996,0.7249999999999999,0.475,0.7575000000000001,0.475
40,2,0.273,0.001001001001001001,0.6675000000000001,0.275,0.7250000000000001,0.475,0.8550000000000001,0.475
40,2,0.274,0.001001001001001001,0.6925000000000001,0.42500000000000004,0.8649999999999999,0.5,0.62,0.5
40,2,0.275,0.001001001001001001,0.6124999999999999,0.22499999999999998,0.7825,0.5,0.8275,0.5
40,2,0.276,0.001001001001001001,0.6399999999999999,0.375,0.8975,0.5,0.6125,0.42500000000000004
40,2,0.277,0.001001001001001001,0.6325000000000001,0.29999999999999993,0.9125,0.42500000000000004,0.6975,0.5
40,2,0.278,0.001001001001001001,0.6925,0.29999999999999993,0.7225,0.475,0.7075,0.475
40,2,0.279,0.001001001001001001,0.6275,0.29999999999999993,0.8125,0.5,0.8099999999999999,0.475
40,2,0.28,0.001001001001001001,0.6425000000000001,0.32499999999999996,0.8100000000000002,0.475,0.7675,0.44999999999999996
40,2,0.281,0.001001001001001001,0.6600000000000001,0.4,0.74,0.475,0.7050000000000001,0.475
40,2,0.282,0.001001001001001001,0.7,0.25,0.6675,0.5,0.7874999999999999,0.5
40,2,0.283,0.001001001001001001,0.6675000000000001,0.29999999999999993,0.7825,0.475,0.8899999999999999,0.5
40,2,0.284,0.001001001001001001,0.6575,0.32499999999999996,0.7075,0.5,0.7525000000000002,0.475
40,2,0.285,0.001001001001001001,0.65,0.2749999999999999,0.9025000000000001,0.5,0.6450000000000001,0.5
40,2,0.286,0.001001001001001001,0.6950000000000001,0.35,0.645,0.5,0.7275,0.475
40,2,0.287,0.001001001001001001,0.6950000000000001,0.375,0.78,0.5,0.655,0.5
40,2,0.288,0.001001001001001001,0.6900000000000001,0.35,0.6775,0.475,0.7775000000000001,0.475
40,2,0.289,0.001001001001001001,0.6799999999999999,0.44999999999999996,0.8024999999999999,0.44999999999999996,0.7874999999999999,0.44999999999999996
40,2,0.29,0.001001001001001001,0.6950000000000001,0.375,0.7175,0.475,0.7100000000000001,0.475
40,2,0.291,0.001001001001001001,0.6875000000000001,0.32499999999999996,0.82,0.475,0.76,0.475
40,2,0.292,0.001001001001001001,0.635,0.35,0.7425,0.475,0.7274999999999999,0.475
40,2,0.293,0.001001001001001001,0.7075,0.32499999999999996,0.7475,0.5,0.9075000000000001,0.4
40,2,0.294,0.001001001001001001,0.6525,0.4,0.6975,0.44999999999999996,0.7500000000000001,0.475
40,2,0.295,0.001001001001001001,0.6449999999999999,0.375,0.7475,0.5,0.8225000000000001,0.5
40,2,0.296,0.001001001001001001,0.6399999999999999,0.25,0.765,0.475,0.75,0.475
40,2,0.297,0.001001001001001001,0.6224999999999999,0.275,0.9025000000000001,0.475,0.9175000000000001,0.475
40,2,0.298,0.001001001001001001,0.6525000000000001,0.375,0.7225,0.5,0.6874999999999999,0.5
40,2,0.299,0.001001001001001001,0.7375,0.35,0.8175000000000001,0.475,0.7325,0.5
40,2,0.3,0.001001001001001001,0.6225,0.25,0.69,0.5,0.78,0.475
40,2,0.301,0.001001001001001001,0.68,0.275,0.8224999999999998,0.475,0.7300000000000001,0.44999999999999996
40,2,0.302,0.001001001001001001,0.6874999999999999,0.2749999999999999,0.7775000000000001,0.475,0.8550000000000001,0.475
40,2,0.303,0.001001001001001001,0.67,0.29999999999999993,0.73,0.5,0.7024999999999999,0.5
40,2,0.304,0.001001001001001001,0.63,0.4,0.7474999999999999,0.5,0.825,0.5
40,2,0.305,0.001001001001001001,0.6124999999999999,0.30000000000000004,0.7725,0.5,0.795,0.475
40,2,0.306,0.001001001001001001,0.6375,0.4,0.7075,0.5,0.7125,0.5
40,2,0.307,0.001001001001001001,0.6675,0.3999999999999999,0.8550000000000001,0.5,0.8425,0.5
40,2,0.308,0.001001001001001001,0.6725000000000001,0.25,0.645,0.5,0.8175000000000001,0.42500000000000004
40,2,0.309,0.001001001001001001,0.655,0.32499999999999996,0.6725000000000001,0.5,0.7099999999999999,0.5
40,2,0.31,0.001001001001001001,0.6875,0.375,0.8125,0.475,0.765,0.5
40,2,0.311,0.001001001001001001,0.7175,0.4,0.8399999999999999,0.475,0.9225,0.42500000000000004
40,2,0.312,0.001001001001001001,0.7050000000000001,0.42499999999999993,0.7125,0.475,0.71,0.5
40,2,0.313,0.001001001001001001,0.685,0.25,0.8150000000000001,0.5,0.7499999999999999,0.5
40,2,0.314,0.001001001001001001,0.685,0.29999999999999993,0.6950000000000001,0.5,0.8375,0.475
40,2,0.315,0.001001001001001001,0.71,0.35,0.7300000000000001,0.475,0.7725000000000001,0.475
40,2,0.316,0.001001001001001001,0.6475000000000002,0.275,0.7975000000000001,0.475,0.7124999999999999,0.5
40,2,0.317,0.001001001001001001,0.705,0.30000000000000004,0.7425,0.475,0.7775,0.5
40,2,0.318,0.001001001001001001,0.6775,0.22499999999999998,0.8275,0.5,0.69,0.5
40,2,0.319,0.001001001001001001,0.6124999999999999,0.35,0.825,0.475,0.8774999999999998,0.44999999999999996
40,2,0.32,0.001001001001001001,0.7175,0.375,0.735,0.5,0.6849999999999999,0.475
40,2,0.321,0.001001001001001001,0.6074999999999999,0.25,0.82,0.475,0.7699999999999999,0.475
40,2,0.322,0.001001001001001001,0.6775,0.29999999999999993,0.5850000000000001,0.5,0.6650000000000001,0.475
40,2,0.323,0.001001001001001001,0.72,0.35,0.6074999999999999,0.5,0.6825,0.5
40,2,0.324,0.001001001001001001,0.6725,0.35,0.7324999999999999,0.5,0.8225000000000001,0.42500000000000004
40,2,0.325,0.001001001001001001,0.7050000000000001,0.375,0.7875,0.475,0.8324999999999999,0.5
40,2,0.326,0.001001001001001001,0.6675,0.375,0.7975,0.5,0.6799999999999999,0.5
40,2,0.327,0.001001001001001001,0.6525000000000001,0.32499999999999996,0.82,0.475,0.635,0.475
40,2,0.328,0.001001001001001001,0.6275000000000001,0.19999999999999996,0.7075000000000001,0.475,0.7675000000000001,0.475
40,2,0.329,0.001001001001001001,0.6749999999999999,0.25,0.8275,0.475,0.7749999999999999,0.44999999999999996
40,2,0.33,0.001001001001001001,0.6449999999999999,0.35,0.7525,0.44999999999999996,0.6699999999999998,0.44999999999999996
40,2,0.331,0.001001001001001001,0.7000000000000001,0.4,0.835,0.475,0.7324999999999999,0.475
40,2,0.332,0.001001001001001001,0.7474999999999998,0.44999999999999996,0.8274999999999999,0.475,0.75,0.475
40,2,0.333,0.001001001001001001,0.69,0.30000000000000004,0.78,0.5,0.5975,0.5
40,2,0.334,0.001001001001001001,0.65,0.32499999999999996,0.7424999999999999,0.44999999999999996,0.67,0.44999999999999996
40,2,0.335,0.001001001001001001,0.6425,0.4,0.7225,0.475,0.8200000000000001,0.475
40,2,0.336,0.001001001001001001,0.5999999999999999,0.25,0.7625000000000001,0.475,0.6875,0.475
40,2,0.337,0.001001001001001001,0.6650000000000001,0.35,0.755,0.475,0.7975,0.475
40,2,0.338,0.001001001001001001,0.7025,0.42499999999999993,0.7725,0.5,0.7249999999999999,0.5
40,2,0.339,0.001001001001001001,0.68,0.32499999999999996,0.635,0.5,0.8725000000000002,0.475
40,2,0.34,0.001001001001001001,0.6599999999999999,0.4,0.6925,0.5,0.6874999999999999,0.5
40,2,0.341,0.001001001001001001,0.7525,0.375,0.915,0.42500000000000004,0.74,0.5
40,2,0.342,0.001001001001001001,0.6974999999999999,0.375,0.82,0.5,0.7350000000000001,0.475
40,2,0.343,0.001001001001001001,0.7074999999999999,0.35,0.7975,0.5,0.8324999999999999,0.475
40,2,0.344,0.001001001001001001,0.7425,0.375,0.8775000000000001,0.5,0.68,0.5
40,2,0.345,0.001001001001001001,0.6399999999999999,0.32499999999999996,0.8300000000000001,0.475,0.825,0.5
40,2,0.346,0.001001001001001001,0.67,0.275,0.73,0.5,0.7825,0.5
40,2,0.347,0.001001001001001001,0.675,0.32499999999999996,0.6925000000000001,0.5,0.6675000000000001,0.5
40,2,0.348,0.001001001001001001,0.6799999999999999,0.35,0.7699999999999999,0.5,0.6475,0.5
40,2,0.349,0.001001001001001001,0.6900000000000002,0.29999999999999993,0.8300000000000001,0.44999999999999996,0.74,0.44999999999999996
40,2,0.35,0.001001001001001001,0.6625,0.4,0.7625,0.475,0.7374999999999999,0.475
40,2,0.351,0.001001001001001001,0.7,0.35,0.835,0.475,0.6475,0.5
40,2,0.352,0.001001001001001001,0.705,0.32499999999999996,0.8225,0.475,0.8525,0.42500000000000004
40,2,0.353,0.001001001001001001,0.7350000000000001,0.375,0.7725,0.475,0.7,0.5
40,2,0.354,0.001001001001001001,0.695,0.3999999999999999,0.8150000000000001,0.475,0.6675000000000001,0.5
40,2,0.355,0.001001001001001001,0.7075,0.375,0.825,0.5,0.7375,0.5
40,2,0.356,0.001001001001001001,0.7150000000000001,0.375,0.7725,0.5,0.7575000000000001,0.5
40,2,0.357,0.001001001001001001,0.68,0.42500000000000004,0.7625000000000001,0.5,0.715,0.5
40,2,0.358,0.001001001001001001,0.6749999999999999,0.35,0.7575000000000001,0.44999999999999996,0.725,0.5
40,2,0.359,0.001001001001001001,0.6275000000000001,0.35,0.9125,0.44999999999999996,0.845,0.475
40,2,0.36,0.001001001001001001,0.7350000000000001,0.275,0.7375,0.5,0.7424999999999999,0.5
40,2,0.361,0.001001001001001001,0.695,0.29999999999999993,0.8300000000000001,0.475,0.7350000000000001,0.475
40,2,0.362,0.001001001001001001,0.7075,0.275,0.7225,0.5,0.9299999999999999,0.44999999999999996
40,2,0.363,0.001001001001001001,0.6900000000000002,0.35,0.8674999999999999,0.5,0.6475,0.5
40,2,0.364,0.001001001001001001,0.63,0.35,0.6799999999999999,0.5,0.8149999999999998,0.5
40,2,0.365,0.001001001001001001,0.675,0.29999999999999993,0.7000000000000001,0.475,0.68,0.475
40,2,0.366,0.001001001001001001,0.6825000000000001,0.35,0.8,0.475,0.8399999999999999,0.44999999999999996
40,2,0.367,0.001001001001001001,0.7025,0.35,0.735,0.5,0.7649999999999999,0.475
40,2,0.368,0.001001001001001001,0.705,0.25,0.6950000000000001,0.5,0.8275,0.5
40,2,0.369,0.001001001001001001,0.7150000000000001,0.2749999999999999,0.8,0.475,0.7225,0.5
40,2,0.37,0.001001001001001001,0.7225,0.4,0.7949999999999999,0.44999999999999996,0.6699999999999999,0.5
40,2,0.371,0.001001001001001001,0.72,0.35,0.8200000000000001,0.475,0.74,0.475
40,2,0.372,0.001001001001001001,0.7275,0.30000000000000004,0.7324999999999999,0.475,0.6024999999999999,0.475
40,2,0.373,0.001001001001001001,0.6125,0.42500000000000004,0.6849999999999999,0.5,0.77,0.475
40,2,0.374,0.001001001001001001,0.7224999999999999,0.275,0.775,0.475,0.8474999999999999,0.475
40,2,0.375,0.001001001001001001,0.6549999999999999,0.32499999999999996,0.7725,0.475,0.6875,0.475
40,2,0.376,0.001001001001001001,0.6300000000000001,0.32499999999999996,0.6225,0.5,0.8,0.5
40,2,0.377,0.001001001001001001,0.6725,0.375,0.8174999999999999,0.475,0.74,0.5
40,2,0.378,0.001001001001001001,0.6799999999999999,0.35,0.845,0.475,0.7125000000000001,0.475
40,2,0.379,0.001001001001001001,0.6849999999999998,0.29999999999999993,0.7125000000000001,0.475,0.705,0.475
40,2,0.38,0.001001001001001001,0.645,0.22499999999999998,0.7249999999999999,0.5,0.7125,0.5
40,2,0.381,0.001001001001001001,0.6675000000000001,0.375,0.73,0.5,0.7374999999999999,0.475
40,2,0.382,0.001001001001001001,0.6825,0.35,0.6875,0.475,0.6100000000000001,0.475
40,2,0.383,0.001001001001001001,0.6850000000000002,0.375,0.905,0.475,0.8074999999999999,0.5
40,2,0.384,0.001001001001001001,0.68,0.29999999999999993,0.8225,0.44999999999999996,0.8200000000000001,0.475
40,2,0.385,0.001001001001001001,0.58,0.275,0.9049999999999999,0.44999999999999996,0.85,0.475
40,2,0.386,0.001001001001001001,0.645,0.375,0.7649999999999999,0.5,0.8099999999999999,0.5
40,2,0.387,0.001001001001001001,0.635,0.19999999999999996,0.865,0.44999999999999996,0.825,0.44999999999999996
40,2,0.388,0.001001001001001001,0.6874999999999999,0.35,0.7725,0.5,0.6874999999999999,0.5
40,2,0.389,0.001001001001001001,0.6175,0.29999999999999993,0.7325,0.5,0.7100000000000001,0.475
40,2,0.39,0.001001001001001001,0.6375,0.375,0.7825,0.5,0.6775,0.5
40,2,0.391,0.001001001001001001,0.6849999999999999,0.35,0.78,0.475,0.6875,0.5
40,2,0.392,0.001001001001001001,0.5850000000000002,0.275,0.8075000000000001,0.5,0.7074999999999999,0.5
40,2,0.393,0.001001001001001001,0.6874999999999999,0.32499999999999996,0.8175000000000001,0.5,0.6625,0.5
40,2,0.394,0.001001001001001001,0.6300000000000001,0.32499999999999996,0.8225,0.475,0.6875,0.475
40,2,0.395,0.001001001001001001,0.6649999999999999,0.375,0.7425,0.475,0.8374999999999998,0.475
40,2,0.396,0.001001001001001001,0.6100000000000001,0.275,0.645,0.5,0.7175,0.5
40,2,0.397,0.001001001001001001,0.7125000000000001,0.375,0.6475000000000001,0.5,0.7875,0.44999999999999996
40,2,0.398,0.001001001001001001,0.7374999999999998,0.32499999999999996,0.6924999999999999,0.475,0.6599999999999999,0.5
40,2,0.399,0.001001001001001001,0.68,0.25,0.6675,0.475,0.655,0.475
40,2,0.4,0.001001001001001001,0.7675,0.42500000000000004,0.8300000000000001,0.475,0.7125,0.5
40,2,0.401,0.001001001001001001,0.7200000000000001,0.35,0.76,0.5,0.7324999999999999,0.5
40,2,0.402,0.001001001001001001,0.6300000000000001,0.25,0.7075,0.475,0.6900000000000001,0.475
40,2,0.403,0.001001001001001001,0.7225,0.4,0.8525,0.475,0.8475000000000001,0.475
40,2,0.404,0.001001001001001001,0.685,0.29999999999999993,0.775,0.5,0.6724999999999999,0.475
40,2,0.405,0.001001001001001001,0.7,0.44999999999999996,0.8699999999999999,0.475,0.8225,0.44999999999999996
40,2,0.406,0.001001001001001001,0.7150000000000001,0.42500000000000004,0.6475,0.5,0.6874999999999999,0.5
40,2,0.407,0.001001001001001001,0.7050000000000001,0.4,0.8125,0.5,0.6950000000000001,0.5
40,2,0.408,0.001001001001001001,0.74,0.42500000000000004,0.79,0.475,0.78,0.475
40,2,0.409,0.001001001001001001,0.6675,0.375,0.8800000000000001,0.5,0.73,0.5
40,2,0.41,0.001001001001001001,0.65,0.32499999999999996,0.7475,0.475,0.6599999999999999,0.475
40,2,0.411,0.001001001001001001,0.6575,0.32499999999999996,0.8275,0.475,0.8350000000000002,0.44999999999999996
40,2,0.412,0.001001001001001001,0.6775,0.375,0.8600000000000001,0.5,0.6824999999999999,0.5
40,2,0.413,0.001001001001001001,0.6325000000000001,0.42500000000000004,0.8425,0.5,0.76,0.5
40,2,0.414,0.001001001001001001,0.65,0.375,0.6775,0.5,0.9199999999999999,0.42500000000000004
40,2,0.415,0.001001001001001001,0.6275000000000001,0.29999999999999993,0.7424999999999999,0.475,0.7350000000000001,0.5
40,2,0.416,0.001001001001001001,0.7325,0.25,0.8699999999999999,0.475,0.7325000000000002,0.475
40,2,0.417,0.001001001001001001,0.6525000000000001,0.42500000000000004,0.7424999999999999,0.475,0.7,0.475
40,2,0.418,0.001001001001001001,0.73,0.32500000000000007,0.7224999999999999,0.44999999999999996,0.8049999999999999,0.44999999999999996
40,2,0.419,0.001001001001001001,0.6900000000000001,0.32499999999999996,0.7324999999999999,0.5,0.6799999999999999,0.5
40,2,0.42,0.001001001001001001,0.6575,0.32499999999999996,0.78,0.5,0.7300000000000001,0.5
40,2,0.421,0.001001001001001001,0.6900000000000001,0.375,0.785,0.475,0.6824999999999999,0.5
40,2,0.422,0.001001001001001001,0.62,0.32499999999999996,0.8375,0.5,0.82,0.475
40,2,0.423,0.001001001001001001,0.6874999999999999,0.35,0.72,0.5,0.6174999999999999,0.475
40,2,0.424,0.001001001001001001,0.6799999999999999,0.275,0.7325,0.5,0.725,0.5
40,2,0.425,0.001001001001001001,0.6775,0.375,0.8125,0.5,0.6350000000000001,0.5
40,2,0.426,0.001001001001001001,0.7375,0.42500000000000004,0.82,0.5,0.6575,0.5
40,2,0.427,0.001001001001001001,0.725,0.35,0.7300000000000001,0.5,0.7749999999999999,0.475
40,2,0.428,0.001001001001001001,0.6799999999999999,0.375,0.8275000000000002,0.475,0.74,0.5
40,2,0.429,0.001001001001001001,0.6500000000000001,0.32499999999999996,0.7425,0.475,0.8875,0.44999999999999996
40,2,0.43,0.001001001001001001,0.725,0.4,0.7350000000000001,0.5,0.7300000000000001,0.475
40,2,0.431,0.001001001001001001,0.69,0.275,0.9025000000000002,0.42500000000000004,0.72,0.475
40,2,0.432,0.001001001001001001,0.6975,0.42500000000000004,0.8024999999999999,0.44999999999999996,0.7575000000000001,0.5
40,2,0.433,0.001001001001001001,0.6475,0.275,0.7425,0.475,0.6825000000000001,0.475
40,2,0.434,0.001001001001001001,0.6375000000000001,0.29999999999999993,0.8125,0.5,0.7175,0.5
40,2,0.435,0.001001001001001001,0.6875,0.35,0.875,0.475,0.7325,0.5
40,2,0.436,0.001001001001001001,0.67,0.375,0.7899999999999999,0.5,0.74,0.44999999999999996
40,2,0.437,0.001001001001001001,0.7025,0.4,0.665,0.475,0.6925000000000001,0.475
40,2,0.438,0.001001001001001001,0.6725,0.375,0.6950000000000001,0.5,0.7925000000000001,0.475
40,2,0.439,0.001001001001001001,0.6525,0.375,0.865,0.5,0.66,0.475
40,2,0.44,0.001001001001001001,0.6975000000000001,0.375,0.8375,0.44999999999999996,0.6975,0.5
40,2,0.441,0.001001001001001001,0.71,0.30000000000000004,0.8074999999999999,0.44999999999999996,0.7925000000000001,0.475
40,2,0.442,0.001001001001001001,0.6599999999999999,0.375,0.7825,0.5,0.6499999999999999,0.44999999999999996
40,2,0.443,0.001001001001001001,0.705,0.375,0.835,0.42500000000000004,0.6950000000000001,0.5
40,2,0.444,0.001001001001001001,0.7125000000000001,0.4,0.8300000000000001,0.5,0.7274999999999999,0.5
40,2,0.445,0.001001001001001001,0.75,0.44999999999999996,0.8674999999999999,0.475,0.8275,0.475
40,2,0.446,0.001001001001001001,0.6924999999999999,0.32499999999999996,0.7825000000000001,0.5,0.79,0.475
40,2,0.447,0.001001001001001001,0.665,0.32499999999999996,0.8074999999999999,0.5,0.6975,0.5
40,2,0.448,0.001001001001001001,0.7275,0.32499999999999996,0.74,0.475,0.7399999999999999,0.475
40,2,0.449,0.001001001001001001,0.6624999999999999,0.35,0.8675,0.475,0.6975,0.5
40,2,0.45,0.001001001001001001,0.6724999999999999,0.35,0.8675,0.44999999999999996,0.7525,0.44999999999999996
40,2,0.451,0.001001001001001001,0.6100000000000001,0.22499999999999998,0.8300000000000001,0.475,0.6900000000000001,0.5
40,2,0.452,0.001001001001001001,0.6900000000000001,0.25,0.715,0.44999999999999996,0.8425,0.44999999999999996
40,2,0.453,0.001001001001001001,0.6950000000000001,0.4,0.77,0.5,0.865,0.5
40,2,0.454,0.001001001001001001,0.7125,0.32499999999999996,0.725,0.475,0.6975,0.475
40,2,0.455,0.001001001001001001,0.66,0.4,0.765,0.5,0.8125,0.5
40,2,0.456,0.001001001001001001,0.625,0.25,0.735,0.475,0.6575,0.475
40,2,0.457,0.001001001001001001,0.6599999999999999,0.35,0.665,0.5,0.7424999999999999,0.5
40,2,0.458,0.001001001001001001,0.7274999999999999,0.29999999999999993,0.8350000000000002,0.42500000000000004,0.74,0.475
40,2,0.459,0.001001001001001001,0.6024999999999999,0.35,0.865,0.5,0.7775,0.44999999999999996
40,2,0.46,0.001001001001001001,0.6875,0.32499999999999996,0.78,0.475,0.725,0.5
40,2,0.461,0.001001001001001001,0.6475,0.32499999999999996,0.8800000000000001,0.44999999999999996,0.7424999999999999,0.475
40,2,0.462,0.001001001001001001,0.6224999999999999,0.375,0.7474999999999999,0.5,0.8150000000000001,0.5
40,2,0.463,0.001001001001001001,0.7175,0.4,0.8275,0.5,0.7350000000000001,0.5
40,2,0.464,0.001001001001001001,0.6700000000000002,0.20000000000000007,0.6975,0.5,0.82,0.475
40,2,0.465,0.001001001001001001,0.67,0.29999999999999993,0.8325000000000001,0.5,0.8225,0.5
40,2,0.466,0.001001001001001001,0.6875000000000001,0.44999999999999996,0.8625,0.5,0.7849999999999999,0.5
40,2,0.467,0.001001001001001001,0.6799999999999999,0.375,0.825,0.475,0.7699999999999999,0.5
40,2,0.468,0.001001001001001001,0.6325000000000001,0.32499999999999996,0.7374999999999999,0.475,0.735,0.475
40,2,0.469,0.001001001001001001,0.73,0.32500000000000007,0.77,0.42500000000000004,0.7000000000000001,0.5
40,2,0.47,0.001001001001001001,0.77,0.3999999999999999,0.7525000000000002,0.475,0.75,0.475
40,2,0.471,0.001001001001001001,0.6675,0.375,0.9075,0.475,0.7424999999999999,0.475
40,2,0.472,0.001001001001001001,0.6799999999999999,0.35,0.8649999999999999,0.5,0.7274999999999999,0.5
40,2,0.473,0.001001001001001001,0.7,0.44999999999999996,0.755,0.5,0.7975000000000001,0.5
40,2,0.474,0.001001001001001001,0.6925,0.35,0.7250000000000001,0.5,0.6700000000000002,0.5
40,2,0.475,0.001001001001001001,0.7075,0.42499999999999993,0.7350000000000001,0.475,0.7324999999999999,0.475
40,2,0.476,0.001001001001001001,0.69,0.42500000000000004,0.73,0.475,0.7224999999999999,0.475
40,2,0.477,0.001001001001001001,0.6624999999999999,0.375,0.7649999999999999,0.475,0.7825,0.475
40,2,0.478,0.001001001001001001,0.7075,0.375,0.7474999999999999,0.5,0.7075,0.5
40,2,0.479,0.001001001001001001,0.6875000000000001,0.375,0.675,0.5,0.7849999999999999,0.475
40,2,0.48,0.001001001001001001,0.7224999999999999,0.4,0.8675,0.475,0.8074999999999999,0.5
40,2,0.481,0.001001001001001001,0.7175,0.375,0.865,0.5,0.7625000000000001,0.5
40,2,0.482,0.001001001001001001,0.6699999999999999,0.32499999999999996,0.9100000000000001,0.475,0.9024999999999999,0.475
40,2,0.483,0.001001001001001001,0.7150000000000001,0.42500000000000004,0.76,0.5,0.62,0.5
40,2,0.484,0.001001001001001001,0.6050000000000001,0.32499999999999996,0.6925,0.475,0.795,0.475
40,2,0.485,0.001001001001001001,0.6575,0.29999999999999993,0.9175000000000001,0.475,0.775,0.5
40,2,0.486,0.001001001001001001,0.6375000000000001,0.375,0.745,0.475,0.7699999999999999,0.475
40,2,0.487,0.001001001001001001,0.7,0.44999999999999996,0.775,0.5,0.8025,0.475
40,2,0.488,0.001001001001001001,0.7125,0.42500000000000004,0.8225,0.475,0.7749999999999999,0.5
40,2,0.489,0.001001001001001001,0.6775,0.32499999999999996,0.7975,0.44999999999999996,0.7525,0.44999999999999996
40,2,0.49,0.001001001001001001,0.6375000000000001,0.35,0.8825,0.475,0.8324999999999999,0.44999999999999996
40,2,0.491,0.001001001001001001,0.7350000000000001,0.42499999999999993,0.8699999999999999,0.475,0.7125,0.5
40,2,0.492,0.001001001001001001,0.63,0.4,0.78,0.475,0.685,0.475
40,2,0.493,0.001001001001001001,0.7224999999999999,0.375,0.7699999999999999,0.475,0.8925000000000001,0.375
40,2,0.494,0.001001001001001001,0.7325,0.29999999999999993,0.7499999999999999,0.475,0.7275,0.475
40,2,0.495,0.001001001001001001,0.6950000000000001,0.42500000000000004,0.735,0.475,0.6875,0.475
40,2,0.496,0.001001001001001001,0.665,0.32499999999999996,0.8225000000000001,0.5,0.835,0.475
40,2,0.497,0.001001001001001001,0.6975,0.4,0.915,0.42500000000000004,0.8474999999999999,0.44999999999999996
40,2,0.498,0.001001001001001001,0.6075,0.32499999999999996,0.7224999999999999,0.5,0.6900000000000001,0.5
40,2,0.499,0.001001001001001001,0.7375,0.35,0.7925,0.44999999999999996,0.7049999999999998,0.44999999999999996
40,2,0.5,0.001001001001001001,0.7425,0.42500000000000004,0.8324999999999999,0.44999999999999996,0.82,0.475
40,2,0.501,0.001001001001001001,0.7275,0.35,0.775,0.5,0.735,0.475
40,2,0.502,0.001001001001001001,0.7700000000000001,0.375,0.8774999999999998,0.44999999999999996,0.6849999999999999,0.5
40,2,0.503,0.001001001001001001,0.6200000000000001,0.375,0.65,0.475,0.6024999999999999,0.475
40,2,0.504,0.001001001001001001,0.705,0.32499999999999996,0.7775000000000001,0.5,0.8225,0.5
40,2,0.505,0.001001001001001001,0.615,0.32499999999999996,0.77,0.5,0.82,0.475
40,2,0.506,0.001001001001001001,0.76,0.3999999999999999,0.77,0.5,0.725,0.5
40,2,0.507,0.001001001001001001,0.6950000000000001,0.42500000000000004,0.7375,0.475,0.7899999999999999,0.475
40,2,0.508,0.001001001001001001,0.79,0.4,0.78,0.475,0.82,0.475
40,2,0.509,0.001001001001001001,0.6399999999999999,0.22499999999999998,0.6775000000000001,0.5,0.8150000000000001,0.475
40,2,0.51,0.001001001001001001,0.6325000000000001,0.375,0.7375,0.475,0.8675,0.475
40,2,0.511,0.001001001001001001,0.6625,0.42500000000000004,0.8299999999999998,0.44999999999999996,0.6975,0.475
40,2,0.512,0.001001001001001001,0.72,0.375,0.6,0.5,0.8074999999999999,0.5
40,2,0.513,0.001001001001001001,0.7000000000000001,0.375,0.7649999999999999,0.5,0.8125,0.5
40,2,0.514,0.001001001001001001,0.63,0.35,0.8150000000000001,0.475,0.6900000000000001,0.5
40,2,0.515,0.001001001001001001,0.6975,0.35,0.8675,0.475,0.61,0.475
